timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,hours,id,messageid
2023-07-18,610,16.5,16.5,66,22,2,0,1,1,1,1,410
2023-07-18,469,16,16,65.5,21.5,2,0,1,1,2,1,411
2023-07-18,307,15.5,15.5,70,17,2,0,1,1,3,1,412
2023-07-18,210,14.5,14.5,74.5,18,1,0,1,1,4,1,413
2023-07-18,172,14.5,14.5,74.5,19,1,0,1,1,5,1,414
2023-07-18,173,15,15,72,17,1,0,1,1,6,1,415
2023-07-18,312,16,16,68,16,1,0,1,1,7,1,416
2023-07-18,643,17,17,64,17,2,0,1,1,8,1,417
2023-07-18,1216,18.5,18.5,51,16,2,0,1,1,9,1,418
2023-07-18,1807,19.5,19.5,42,18,2,0,1,1,10,1,419
2023-07-18,2402,20.5,20.5,36.5,21.5,2,0,1,1,11,1,420
2023-07-18,2989,21.5,21,34,18,2,0,1,1,12,1,421
2023-07-18,3200,22,21,33,19.5,1,0,1,1,13,1,422
2023-07-18,3423,22.5,21.5,34.5,19.5,1,0,1,1,14,1,423
2023-07-18,3471,23,22,32,17,1,0,1,1,15,1,424
2023-07-18,3491,23,22,33,12,1,0,1,1,16,1,425
2023-07-18,3378,23.5,22.5,32,15,1,0,1,1,17,1,426
2023-07-18,2974,21.5,21,45.5,18,1,0,1,1,18,1,427
2023-07-18,2395,20,20,53,18,1,0,1,1,19,1,428
2023-07-18,1476,18.5,18.5,60,16,7,0,1,1,20,1,429
2023-07-18,878,18,18,62,16,7,0,1,1,21,1,430
2023-07-18,775,17.5,17.5,64,15,1,0,1,1,22,1,431
2023-07-18,880,17,17,66,12,1,0,1,1,23,1,432
2023-07-19,855,17,17,59,9,1,0,1,1,0,1,433
2023-07-19,704,17,17,59,9,1,0,1,1,1,1,434
2023-07-19,503,17,17,59,9,1,0,1,1,2,1,435
2023-07-19,348,16,16,68,12,1,0,1,1,3,1,436
2023-07-19,247,16,16,68,12,1,0,1,1,4,1,437
2023-07-19,138,16,16,68,14,7,0,1,1,5,1,438
2023-07-19,114,15.5,15.5,79.5,17,7,0,1,1,6,1,439
2023-07-19,183,15.5,15.5,79.5,12,7,0,1,1,7,1,440
2023-07-19,416,17,17,63.5,18.5,1,0,1,1,8,1,441
2023-07-19,891,18.5,18.5,52,20,1,0,1,1,9,1,442
2023-07-19,1625,20.5,20.5,49.5,26,2,0,1,1,10,1,443
2023-07-19,2163,22,21,45.5,24,1,0,1,1,11,1,444
2023-07-19,2829,23,22.5,42.5,27,2,0,1,1,12,1,445
2023-07-19,2959,23,22.5,42.5,28,2,0,1,1,13,1,446
2023-07-19,3025,23.5,23.5,42.5,28,1,0,1,1,14,1,447
2023-07-19,3049,24.5,24.5,41.5,29.5,1,0,1,1,15,1,448
2023-07-19,3286,25,24,34,30,1,0,1,1,16,1,449
2023-07-19,3199,24,23,34,29.5,1,0,1,1,17,1,450
2023-07-19,2978,24,23,28,25,1,0,1,1,18,1,451
2023-07-19,2421,23.5,22.5,25.5,22,1,0,1,1,19,1,452
2023-07-19,1834,22.5,21.5,23.5,21,1,0,1,1,20,1,453
2023-07-19,1355,20.5,20.5,30.5,16,1,0,1,1,21,1,454
2023-07-19,934,20,20,36.5,9,1,0,1,1,22,1,455
2023-07-19,637,18.5,18.5,51.5,8,1,0,1,1,23,1,456
2023-07-20,387,18,18,70.5,9,1,0,0,1,0,1,457
2023-07-20,201,17.5,17.5,75,5,1,0,0,1,1,1,458
2023-07-20,143,17,17,77,5.5,1,0,0,1,2,1,459
2023-07-20,97,17,17,77,6.5,1,0,0,1,3,1,460
2023-07-20,66,17,17,77,5.5,4,0,0,1,4,1,461
2023-07-20,129,17,17,77,5,4,0,0,1,5,1,462
2023-07-20,716,18,18,75.5,6.5,3,0,0,1,6,1,463
2023-07-20,1834,18,18,75.5,7,3,0,0,1,7,1,464
2023-07-20,2418,17.5,17.5,77.5,7.5,7,0,0,1,8,1,465
2023-07-20,1921,17,17,85.5,7.5,7,0,0,1,9,1,466
2023-07-20,982,17.5,17.5,91,8,3,0,0,1,10,1,467
2023-07-20,982,19.5,19.5,83,8,3,0,0,1,11,1,468
2023-07-20,1412,21,21,78,13,3,0,0,1,12,1,469
2023-07-20,1412,21,21,78,13,3,0,0,1,13,1,470
2023-07-20,4223,23,23,71.5,24,2,0,0,1,14,1,471
2023-07-20,3880,22,22,75.5,23,3,0,0,1,15,1,472
2023-07-20,2269,23,23,71.5,25,3,0,0,1,16,1,473
2023-07-20,4223,23,23,71.5,24,2,0,0,1,17,1,474
2023-07-20,3880,22,22,75.5,23,3,0,0,1,18,1,475
2023-07-20,2134,21,21,83,23,7,0,0,1,19,1,476
2023-07-20,1406,21,21,83,19.5,3,0,0,1,20,1,477
2023-07-20,952,20.5,20.5,78,24,2,0,0,1,21,1,478
2023-07-20,589,20,20,78,25,2,0,0,1,22,1,479
2023-07-20,422,19.5,19.5,75.5,23,3,0,0,1,23,1,480
2023-07-21,265,18.5,18.5,62,31.5,3,0,0,1,0,1,481
2023-07-21,145,17,17,70.5,22,1,0,0,1,1,1,482
2023-07-21,86,17,17,70.5,23,1,0,0,1,2,1,483
2023-07-21,58,16,16,77,18.5,1,0,0,1,3,1,484
2023-07-21,48,16,16,77,17,1,0,0,1,4,1,485
2023-07-21,150,16,16,77,18,1,0,0,1,5,1,486
2023-07-21,819,16,16,74.5,18.5,1,0,0,1,6,1,487
2023-07-21,2455,17.5,17.5,66,19.5,1,0,0,1,7,1,488
2023-07-21,4618,19,19,64,24,1,0,0,1,8,1,489
2023-07-21,2572,19.5,19.5,62,24,2,0,0,1,9,1,490
2023-07-21,1345,21.5,21.5,53.5,20,2,0,0,1,10,1,491
2023-07-21,1359,22.5,22.5,51.5,18.5,2,0,0,1,11,1,492
2023-07-21,1714,24,24,45.5,25,2,0,0,1,12,1,493
2023-07-21,1741,24.5,24.5,44.5,21,3,0,0,1,13,1,494
2023-07-21,1629,25.5,25.5,40.5,21,2,0,0,1,14,1,495
2023-07-21,1816,24.5,24.5,40,26,1,0,0,1,15,1,496
2023-07-21,2577,25,25,36,27,1,0,0,1,16,1,497
2023-07-21,4666,24.5,24.5,38.5,29,1,0,0,1,17,1,498
2023-07-21,4753,23.5,23.5,42.5,28,1,0,0,1,18,1,499
2023-07-21,2841,22.5,22.5,53.5,26,2,0,0,1,19,1,500
2023-07-21,2000,21,21,60,21.5,2,0,0,1,20,1,501
2023-07-21,1458,20,20,64,18.5,1,0,0,1,21,1,502
2023-07-21,963,19,19,66,20,1,0,0,1,22,1,503
2023-07-21,618,19,19,64,20,2,0,0,1,23,1,504
2023-07-22,358,18.5,18.5,66,15,2,0,0,1,0,1,505
2023-07-22,179,17.5,17.5,72.5,14,1,0,0,1,1,1,506
2023-07-22,124,17,17,77,15,1,0,0,1,2,1,507
2023-07-22,93,16.5,16.5,77,13,1,0,0,1,3,1,508
2023-07-22,57,16,16,77,10,1,0,0,1,4,1,509
2023-07-22,161,16,16,77,9,1,0,0,1,5,1,510
2023-07-22,804,17,17,73,13,1,0,0,1,6,1,511
2023-07-22,2574,18.5,18.5,66,16,2,0,0,1,7,1,512
2023-07-22,4654,19,19,64,20.5,2,0,0,1,8,1,513
2023-07-22,2492,20.5,20.5,58.5,19.5,2,0,0,1,9,1,514
2023-07-22,1267,21,21,53.5,19.5,2,0,0,1,10,1,515
2023-07-22,1268,22,21.5,48.5,21,2,0,0,1,11,1,516
2023-07-22,1666,22.5,22,45.5,23,2,0,0,1,12,1,517
2023-07-22,1709,22.5,22,47,24,2,0,0,1,13,1,518
2023-07-22,1637,21.5,21,50,24,1,0,0,1,14,1,519
2023-07-22,1537,21.5,21,50,28,7,0,0,1,15,1,520
2023-07-22,2080,19,19,62,24,7,0,0,1,16,1,521
2023-07-22,4148,20,20,60.5,19,2,0,0,1,17,1,522
2023-07-22,4307,21,21,57,16,2,0,0,1,18,1,523
2023-07-22,2393,20.5,20.5,58.5,15,2,0,0,1,19,1,524
2023-07-22,1692,19.5,19.5,54.5,17,2,0,0,1,20,1,525
2023-07-22,1187,19,19,56,16,2,0,0,1,21,1,526
2023-07-22,898,19,19,54,15.5,1,0,0,1,22,1,527
2023-07-22,630,18.5,18.5,58,19,1,0,0,1,23,1,528
2023-07-23,313,17.5,17.5,62,14,1,0,0,1,0,1,529
2023-07-23,177,16.5,16.5,66,16,1,0,0,1,1,1,530
2023-07-23,102,15.5,15.5,70,10,1,0,0,1,2,1,531
2023-07-23,88,14.5,14.5,74.5,11,1,0,0,1,3,1,532
2023-07-23,70,14,14,77,13,1,0,0,1,4,1,533
2023-07-23,154,13.5,13.5,79.5,14,1,0,0,1,5,1,534
2023-07-23,795,14,14,77,14,1,0,0,1,6,1,535
2023-07-23,2491,15,15,72,13,2,0,0,1,7,1,536
2023-07-23,4536,16.5,16.5,66,14,2,0,0,1,8,1,537
2023-07-23,2389,17,17,64,14,2,0,0,1,9,1,538
2023-07-23,1357,18,18,60,14,2,0,0,1,10,1,539
2023-07-23,1277,18.5,18.5,56,14,2,0,0,1,11,1,540
2023-07-23,1716,20,20,47.5,14,2,0,0,1,12,1,541
2023-07-23,1857,20.5,20.5,44.5,15,2,0,0,1,13,1,542
2023-07-23,1781,21.5,21,40.5,18,1,0,0,1,14,1,543
2023-07-23,1738,21,21,41.5,17,1,0,0,1,15,1,544
2023-07-23,2467,21,21,43,18.5,1,0,0,1,16,1,545
2023-07-23,4242,21.5,21,39,15,1,0,0,1,17,1,546
2023-07-23,4079,21,21,40,14,1,0,0,1,18,1,547
2023-07-23,2594,21,21,40,14,1,0,0,1,19,1,548
2023-07-23,1783,20,20,43,13,1,0,0,1,20,1,549
2023-07-23,1308,20,20,47.5,8,1,0,0,1,21,1,550
2023-07-23,1014,19,19,54,11,2,0,0,1,22,1,551
2023-07-23,764,19,19,52,7,1,0,0,1,23,1,552
2023-07-24,433,18.5,18.5,52.5,8,1,0,0,1,0,1,553
2023-07-24,268,18,18,56,7.5,1,0,0,1,1,1,554
2023-07-24,156,17.5,17.5,56,6,1,0,0,1,2,1,555
2023-07-24,113,17,17,59,5.5,1,0,0,1,3,1,556
2023-07-24,70,17,17,59,6,1,0,0,1,4,1,557
2023-07-24,143,17,17,59,6.5,1,0,0,1,5,1,558
2023-07-24,679,17,17,59,8.5,1,0,0,1,6,1,559
2023-07-24,1957,16.5,16.5,63.5,11,1,0,0,1,7,1,560
2023-07-24,3524,17,17,64,11,7,0,0,1,8,1,561
2023-07-24,1760,17,17,70.5,10,7,0,0,1,9,1,562
2023-07-24,703,17,17,70.5,8,7,0,0,1,10,1,563
2023-07-24,344,16.5,16.5,80,7,7,0,0,1,11,1,564
2023-07-24,338,16,16,77,7.5,7,0,0,1,12,1,565
2023-07-24,295,16,16,83,13,7,0,0,1,13,1,566
2023-07-24,293,15,15,88,19,7,0,0,1,14,1,567
2023-07-24,243,15,15,88,19.5,7,0,0,1,15,1,568
2023-07-24,269,14,14,91,14,7,0,0,1,16,1,569
2023-07-24,907,14,14,94,17,7,0,0,1,17,1,570
2023-07-24,1490,14,14,91,19,3,0,0,1,18,1,571
2023-07-24,674,14.5,14.5,88,16,7,0,0,1,19,1,572
2023-07-24,367,14,14,94,15,3,0,0,1,20,1,573
2023-07-24,407,14,14,88,15,3,0,0,1,21,1,574
2023-07-24,398,14,14,88,14,7,0,0,1,22,1,575
2023-07-24,203,14,14,91,11,7,0,0,1,23,1,576
2023-07-25,189,14,14,91,16,7,0,1,1,0,1,577
2023-07-25,160,14,14,88,15,7,0,1,1,1,1,578
2023-07-25,111,13,13,88,19.5,7,0,1,1,2,1,579
2023-07-25,83,13,13,82,23,7,0,1,1,3,1,580
2023-07-25,112,12.5,12.5,85,19.5,7,0,1,1,4,1,581
2023-07-25,105,12.5,12.5,85,16,3,0,1,1,5,1,582
2023-07-25,139,13.5,13.5,82.5,22,2,0,1,1,6,1,583
2023-07-25,269,13.5,13.5,79.5,26,2,0,1,1,7,1,584
2023-07-25,595,14.5,14.5,70,25,2,0,1,1,8,1,585
2023-07-25,1069,15.5,15.5,63.5,28,2,0,1,1,9,1,586
2023-07-25,1569,16,16,55.5,29.5,2,0,1,1,10,1,587
2023-07-25,2112,17.5,17.5,49,28,2,0,1,1,11,1,588
2023-07-25,2626,18,18,49,26,2,0,1,1,12,1,589
2023-07-25,2742,19,19,43,24,1,0,1,1,13,1,590
2023-07-25,2876,19.5,19.5,41.5,25,1,0,1,1,14,1,591
2023-07-25,3105,19.5,19.5,44.5,22,1,0,1,1,15,1,592
2023-07-25,2909,20,20,44.5,18,1,0,1,1,16,1,593
2023-07-25,2737,20,20,46,17.5,1,0,1,1,17,1,594
2023-07-25,2460,20.5,20.5,44.5,10,1,0,1,1,18,1,595
2023-07-25,2147,20,20,44.5,7.5,1,0,1,1,19,1,596
2023-07-25,1649,20,20,46,12,1,0,1,1,20,1,597
2023-07-25,1113,19,19,49,12.5,1,0,1,1,21,1,598
2023-07-25,887,18.5,18.5,50.5,17,1,0,1,1,22,1,599
2023-07-25,844,17,17,59,19,1,0,1,1,23,1,600
2023-07-26,733,16,16,63,15,1,0,1,1,0,1,601
2023-07-26,605,15,15,68,12,1,0,1,1,1,1,602
2023-07-26,469,15,15,68,13,1,0,1,1,2,1,603
2023-07-26,344,14,14,72,12,1,0,1,1,3,1,604
2023-07-26,222,14,14,69.5,9,1,0,1,1,4,1,605
2023-07-26,149,14,14,65,7,1,0,1,1,5,1,606
2023-07-26,163,15,15,61,7.5,1,0,1,1,6,1,607
2023-07-26,216,15.5,15.5,72,10,1,0,1,1,7,1,608
2023-07-26,337,16,16,68,16,2,0,1,1,8,1,609
2023-07-26,273,15.5,15.5,77,16,7,0,1,1,9,1,610
2023-07-26,209,15,15,88,14,7,0,1,1,10,1,611
2023-07-26,239,14,14,88,19.5,7,0,1,1,11,1,612
2023-07-26,585,14,14,85,13,3,0,1,1,12,1,613
2023-07-26,602,14,14,88,16,3,0,1,1,13,1,614
2023-07-26,615,14.5,14.5,85,19.5,7,0,1,1,14,1,615
2023-07-26,806,15,15,82,19.5,7,0,1,1,15,1,616
2023-07-26,786,15,15,88,19.5,7,0,1,1,16,1,617
2023-07-26,1064,16,16,85.5,20,7,0,1,1,17,1,618
2023-07-26,1069,17,17,85.5,19.5,3,0,1,1,18,1,619
2023-07-26,879,18,18,83,20,2,0,1,1,19,1,620
2023-07-26,770,18,18,78,20,2,0,1,1,20,1,621
2023-07-26,521,17.5,17.5,80.5,24,2,0,1,1,21,1,622
2023-07-26,432,17,17,80,24,3,0,1,1,22,1,623
2023-07-26,310,16,16,83,24,3,0,1,1,23,1,624
2023-07-27,211,16,16,83,24,7,0,0,1,0,1,625
2023-07-27,122,16,16,83,23,7,0,0,1,1,1,626
2023-07-27,78,16,16,83,23,3,0,0,1,2,1,627
2023-07-27,33,16,16,83,22,7,0,0,1,3,1,628
2023-07-27,46,16,16,83,26,4,0,0,1,4,1,629
2023-07-27,108,16,16,83,27,4,0,0,1,5,1,630
2023-07-27,635,16.5,16.5,80,26,3,0,0,1,6,1,631
2023-07-27,1935,17,17,77,26,3,0,0,1,7,1,632
2023-07-27,3834,17.5,17.5,75,30.5,3,0,0,1,8,1,633
2023-07-27,1892,17,17,77,30,3,0,0,1,9,1,634
2023-07-27,1016,19,19,64,24,3,0,0,1,10,1,635
2023-07-27,948,19,19,64,30.5,3,0,0,1,11,1,636
2023-07-27,1312,20.5,20.5,58.5,27,2,0,0,1,12,1,637
2023-07-27,1479,20.5,20.5,54.5,33,3,0,0,1,13,1,638
2023-07-27,1344,21,21,50,32,2,0,0,1,14,1,639
2023-07-27,1494,20,20,49,37,2,0,0,1,15,1,640
2023-07-27,2001,19.5,19.5,50.5,35,3,0,0,1,16,1,641
2023-07-27,3881,19,19,52,30.5,2,0,0,1,17,1,642
2023-07-27,3903,19,19,52,31,3,0,0,1,18,1,643
2023-07-27,2271,18,18,56,31,2,0,0,1,19,1,644
2023-07-27,1413,18,18,56,28,2,0,0,1,20,1,645
2023-07-27,888,17,17,59,28,2,0,0,1,21,1,646
2023-07-27,646,16,16,68,26,3,0,0,1,22,1,647
2023-07-27,414,16,16,72,26.5,3,0,0,1,23,1,648
2023-07-28,259,16,16,72,28.5,3,0,0,1,0,1,649
2023-07-28,175,16,16,72,31,7,0,0,1,1,1,650
2023-07-28,94,15.5,15.5,74.5,30.5,7,0,0,1,2,1,651
2023-07-28,64,15,15,77,27,4,0,0,1,3,1,652
2023-07-28,51,15,15,74.5,26,3,0,0,1,4,1,653
2023-07-28,139,15,15,72,29.5,4,0,0,1,5,1,654
2023-07-28,799,14,14,77,22,2,0,0,1,6,1,655
2023-07-28,2414,15.5,15.5,70,27,2,0,0,1,7,1,656
2023-07-28,4471,16.5,16.5,61,33,2,0,0,1,8,1,657
2023-07-28,2124,17,17,56,34,2,0,0,1,9,1,658
2023-07-28,1119,17.5,17.5,54,31.5,3,0,0,1,10,1,659
2023-07-28,1165,18.5,18.5,50.5,34,3,0,0,1,11,1,660
2023-07-28,1541,19,19,49,32.5,3,0,0,1,12,1,661
2023-07-28,1472,19.5,19.5,46,37,2,0,0,1,13,1,662
2023-07-28,1553,20,20,43,29,2,0,0,1,14,1,663
2023-07-28,1642,20,20,43,28,1,0,0,1,15,1,664
2023-07-28,2181,20,20,43,31,1,0,0,1,16,1,665
2023-07-28,4090,20,20,43,28,2,0,0,1,17,1,666
2023-07-28,4200,19,19,49,25.5,7,0,0,1,18,1,667
2023-07-28,2527,18,18,47.5,27,1,0,0,1,19,1,668
2023-07-28,1613,17,17,56,20.5,2,0,0,1,20,1,669
2023-07-28,1100,16,16,63,16,3,0,0,1,21,1,670
2023-07-28,774,16,16,55,20,1,0,0,1,22,1,671
2023-07-28,534,15,15,63,20,1,0,0,1,23,1,672
2023-07-29,270,14.5,14.5,65,20.5,1,0,0,1,0,1,673
2023-07-29,146,14,14,67,19.5,1,0,0,1,1,1,674
2023-07-29,102,13,13,77,20,1,0,0,1,2,1,675
2023-07-29,60,12.5,12.5,79.5,18,1,0,0,1,3,1,676
2023-07-29,50,12,12,77,19,1,0,0,1,4,1,677
2023-07-29,137,12,12,79.5,19.5,1,0,0,1,5,1,678
2023-07-29,764,12,12,77,17,2,0,0,1,6,1,679
2023-07-29,2355,13.5,13.5,69.5,19,2,0,0,1,7,1,680
2023-07-29,4457,14.5,14.5,65,20.5,2,0,0,1,8,1,681
2023-07-29,2271,16,16,59.5,22,2,0,0,1,9,1,682
2023-07-29,1256,16.5,16.5,53.5,21,2,0,0,1,10,1,683
2023-07-29,1247,17.5,17.5,50.5,24,2,0,0,1,11,1,684
2023-07-29,1564,18,18,47.5,21.5,3,0,0,1,12,1,685
2023-07-29,1666,18,18,49,19,2,0,0,1,13,1,686
2023-07-29,1522,18.5,18.5,47.5,22,2,0,0,1,14,1,687
2023-07-29,1785,19,19,46,20,2,0,0,1,15,1,688
2023-07-29,2222,19,19,46,19,2,0,0,1,16,1,689
2023-07-29,4029,19,19,46,19.5,2,0,0,1,17,1,690
2023-07-29,4023,18,18,54,22,2,0,0,1,18,1,691
2023-07-29,2627,18,18,54,18.5,1,0,0,1,19,1,692
2023-07-29,1652,17,17,60,21.5,2,0,0,1,20,1,693
2023-07-29,1159,16,16,63,16,2,0,0,1,21,1,694
2023-07-29,778,16,16,63,17,1,0,0,1,22,1,695
2023-07-29,619,15.5,15.5,65.5,16,2,0,0,1,23,1,696
2023-07-30,318,15,15,70,14,7,0,0,1,0,1,697
2023-07-30,178,15,15,68,14,3,0,0,1,1,1,698
2023-07-30,121,15,15,68,15,3,0,0,1,2,1,699
2023-07-30,46,14,14,72,15,1,0,0,1,3,1,700
2023-07-30,58,14,14,72,15,1,0,0,1,4,1,701
2023-07-30,142,13,13,74.5,14,2,0,0,1,5,1,702
2023-07-30,730,13,13,72,12,2,0,0,1,6,1,703
2023-07-30,2330,14,14,67,17.5,2,0,0,1,7,1,704
2023-07-30,4268,15,15,61,19,2,0,0,1,8,1,705
2023-07-30,2321,15.5,15.5,59,20.5,3,0,0,1,9,1,706
2023-07-30,1218,16,16,57,18,2,0,0,1,10,1,707
2023-07-30,1075,16.5,16.5,55.5,19.5,2,0,0,1,11,1,708
2023-07-30,1587,17,17,54,19,2,0,0,1,12,1,709
2023-07-30,1581,17,17,52,19,2,0,0,1,13,1,710
2023-07-30,1558,18,18,52,19,2,0,0,1,14,1,711
2023-07-30,1719,19,19,43,14,2,0,0,1,15,1,712
2023-07-30,2314,19,19,43,15,1,0,0,1,16,1,713
2023-07-30,3820,18,18,50.5,14,2,0,0,1,17,1,714
2023-07-30,3771,18,18,50.5,13,2,0,0,1,18,1,715
2023-07-30,2583,18,18,49,9,1,0,0,1,19,1,716
2023-07-30,1657,17,17,56,15,1,0,0,1,20,1,717
2023-07-30,1189,16,16,61,12,1,0,0,1,21,1,718
2023-07-30,899,15,15,68,9,1,0,0,1,22,1,719
2023-07-30,662,14.5,14.5,70,5,1,0,0,1,23,1,720
2023-07-31,472,14,14,74.5,6,1,0,0,1,0,1,721
2023-07-31,253,14,14,72,3,1,0,0,1,1,1,722
2023-07-31,173,13,13,82,5,1,0,0,1,2,1,723
2023-07-31,107,12,12,88,6,1,0,0,1,3,1,724
2023-07-31,93,11.5,11.5,85,6,1,0,0,1,4,1,725
2023-07-31,139,11,11,88,6,1,0,0,1,5,1,726
2023-07-31,639,11.5,11.5,82,4,1,0,0,1,6,1,727
2023-07-31,2021,13.5,13.5,79.5,6,1,0,0,1,7,1,728
2023-07-31,3874,15.5,15.5,67.5,6,1,0,0,1,8,1,729
2023-07-31,2367,16,16,63,7,1,0,0,1,9,1,730
2023-07-31,1351,18.5,18.5,50.5,7.5,3,0,0,1,10,1,731
2023-07-31,1289,18.5,18.5,49,6.5,3,0,0,1,11,1,732
2023-07-31,1643,21,21,38,12,1,0,0,1,12,1,733
2023-07-31,1894,20.5,20.5,38,8,1,0,0,1,13,1,734
2023-07-31,1798,21,20.5,35.5,6.5,1,0,0,1,14,1,735
2023-07-31,1920,21.5,21,40.5,11,1,0,0,1,15,1,736
2023-07-31,2574,21.5,21,40.5,13,1,0,0,1,16,1,737
2023-07-31,3993,21,21,41.5,10,1,0,0,1,17,1,738
2023-07-31,3275,20.5,20.5,44.5,12,2,0,0,1,18,1,739
2023-07-31,2260,20,20,46,14,1,0,0,1,19,1,740
2023-07-31,1597,19,19,49,13,1,0,0,1,20,1,741
2023-07-31,1188,18,18,49,11,1,0,0,1,21,1,742
2023-07-31,920,17.5,17.5,50.5,9,1,0,0,1,22,1,743
2023-07-31,835,16.5,16.5,53.5,8,1,0,0,1,23,1,744
2023-07-01,680,15.5,15.5,57,9,1,0,1,1,0,2,745
2023-07-01,621,14.5,14.5,61,8,1,0,1,1,1,2,746
2023-07-01,477,14,14,65,9,1,0,1,1,2,2,747
2023-07-01,297,13.5,13.5,69.5,9,1,0,1,1,3,2,748
2023-07-01,175,13,13,72,9,1,0,1,1,4,2,749
2023-07-01,141,13,13,72,8,1,0,1,1,5,2,750
2023-07-01,179,13,13,72,10,1,0,1,1,6,2,751
2023-07-01,327,14.5,14.5,65,9,1,0,1,1,7,2,752
2023-07-01,728,15.5,15.5,61,9,1,0,1,1,8,2,753
2023-07-01,1535,17.5,17.5,52,11,1,0,1,1,9,2,754
2023-07-01,2287,18,18,52,13,1,0,1,1,10,2,755
2023-07-01,2848,19.5,19.5,44.5,13,2,0,1,1,11,2,756
2023-07-01,3537,20.5,20.5,43,12,2,0,1,1,12,2,757
2023-07-01,3867,20.5,20.5,40.5,16,1,0,1,1,13,2,758
2023-07-01,4175,22.5,21.5,37,18,1,0,1,1,14,2,759
2023-07-01,3873,22,21,39.5,18.5,1,0,1,1,15,2,760
2023-07-01,3675,21.5,21,40.5,19.5,1,0,1,1,16,2,761
2023-07-01,3402,21,21,44.5,19.5,1,0,1,1,17,2,762
2023-07-01,2914,21,21,46,16,1,0,1,1,18,2,763
2023-07-01,2393,20.5,20.5,51.5,17,2,0,1,1,19,2,764
2023-07-01,1767,19,19,56,14,1,0,1,1,20,2,765
2023-07-01,1248,19,19,58,12,1,0,1,1,21,2,766
2023-07-01,924,18,18,64,12,1,0,1,1,22,2,767
2023-07-01,947,17,17,73,11,1,0,1,1,23,2,768
2023-07-02,794,16,16,77,11,1,0,1,1,0,2,769
2023-07-02,631,16,16,77,11,1,0,1,1,1,2,770
2023-07-02,434,15,15,82,9,1,0,1,1,2,2,771
2023-07-02,365,15,15,82,8,1,0,1,1,3,2,772
2023-07-02,252,14,14,88,8,1,0,1,1,4,2,773
2023-07-02,351,14,14,85,8,1,0,1,1,5,2,774
2023-07-02,360,14.5,14.5,79.5,5.5,1,0,1,1,6,2,775
2023-07-02,372,16.5,16.5,70,4,1,0,1,1,7,2,776
2023-07-02,550,17,17,68,6.5,1,0,1,1,8,2,777
2023-07-02,1079,18,18,68,8,2,0,1,1,9,2,778
2023-07-02,1850,20,20,60,9,2,0,1,1,10,2,779
2023-07-02,2611,21.5,21.5,55,12,2,0,1,1,11,2,780
2023-07-02,3449,22.5,22.5,48.5,12,2,0,1,1,12,2,781
2023-07-02,3777,24,23.5,40,13,2,0,1,1,13,2,782
2023-07-02,3794,25,25,36,13,1,0,1,1,14,2,783
2023-07-02,3881,25,24,33,16,1,0,1,1,15,2,784
2023-07-02,3660,25,24.5,34,17.5,1,0,1,1,16,2,785
2023-07-02,3857,25,24,32,17,1,0,1,1,17,2,786
2023-07-02,3465,25,24,32,17,1,0,1,1,18,2,787
2023-07-02,2875,24,23,35,16,1,0,1,1,19,2,788
2023-07-02,2126,22.5,21.5,42.5,12,1,0,1,1,20,2,789
2023-07-02,1308,20.5,20.5,58.5,19.5,1,0,1,1,21,2,790
2023-07-02,874,20,20,49.5,23,1,0,1,1,22,2,791
2023-07-02,580,19,19,54,24,1,0,1,1,23,2,792
2023-07-03,376,18,18,64,20,1,0,0,1,0,2,793
2023-07-03,215,18,18,68,7.5,1,0,0,1,1,2,794
2023-07-03,125,18,18,66,9,1,0,0,1,2,2,795
2023-07-03,57,17.5,17.5,68,6,1,0,0,1,3,2,796
2023-07-03,73,18,18,66,5,1,0,0,1,4,2,797
2023-07-03,153,18,18,66,8.5,1,0,0,1,5,2,798
2023-07-03,618,18.5,18.5,70.5,16,1,0,0,1,6,2,799
2023-07-03,2034,19,19,75.5,20,3,0,0,1,7,2,800
2023-07-03,4042,20,20,73,18.5,2,0,0,1,8,2,801
2023-07-03,2193,21,21,69,24,2,0,0,1,9,2,802
2023-07-03,1234,22,22,65,22,3,0,0,1,10,2,803
2023-07-03,1204,22.5,22.5,61,23,2,0,0,1,11,2,804
2023-07-03,1497,23,23,57,25,3,0,0,1,12,2,805
2023-07-03,1595,24,24,54,26,3,0,0,1,13,2,806
2023-07-03,1658,23,23,61,27,2,0,0,1,14,2,807
2023-07-03,1775,22.5,22.5,63,26,2,0,0,1,15,2,808
2023-07-03,2297,21,21,73,24,3,0,0,1,16,2,809
2023-07-03,4179,20.5,20.5,71,20.5,3,0,0,1,17,2,810
2023-07-03,3893,20,20,69,21,3,0,0,1,18,2,811
2023-07-03,2465,19.5,19.5,71,18,3,0,0,1,19,2,812
2023-07-03,1526,19,19,68,16,2,0,0,1,20,2,813
2023-07-03,1061,18.5,18.5,75.5,13,2,0,0,1,21,2,814
2023-07-03,700,17,17,83,12,1,0,0,1,22,2,815
2023-07-03,432,17.5,17.5,80.5,15,7,0,0,1,23,2,816
2023-07-04,231,17,17,80,14,7,0,0,1,0,2,817
2023-07-04,167,17,17,77,16,1,0,0,1,1,2,818
2023-07-04,104,17,17,77,18,1,0,0,1,2,2,819
2023-07-04,65,16.5,16.5,80,14,1,0,0,1,3,2,820
